OTU_ID	4.6	1.7	4.5	2.12	6.13	6.15	3.3	3.2	3.1	8.16	6.14	10.23	8.17	10.24	2.11	1.8	1.9	8.18	2.1	10.22	4.4
235262	0	52	1	25	15	5	0	22	5	2	1	11	128	2	226	5	29	39	221	1	2
708680	1574	5917	4808	10147	2824	1084	1284	9775	3662	4327	17740	774	3231	3716	479	248	289	6388	993	3	57
194534	35	36	0	44	15	28	0	0	0	14	256	26	19	6	7	48	91	10	0	0	0
278098	8	9	3372	1	4	0	0	3	0	7	0	37	0	0	7	0	0	0	1	0	0
195123	0	2	7	7	33	9	34	17	0	0	0	4	2	16	3	7	4	2	81	0	1
174831	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	263	20	0	0	0	0
332929	3	12	31	54	12	1	6	92	7	0	73	3	12	2	26	1	7	6	22	0	0
592616	39	59	56	71	74	0	0	108	79	0	272	34	0	15	62	0	0	0	101	0	0
195465	30	25	58	26	10	14	18	70	25	14	73	0	4	15	11	0	1	21	20	0	0
578511	2	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0
338992	683	13	14	11	6	1074	633	66	116	240	1373	208	489	163	2	328	61	502	126	0	9
357046	2	289	814	20	378	1	0	158	0	6	0	203	1	1	64	1	27	0	0	0	0
1076587	0	204	0	842	290	171	68	1	30	95	0	0	78	0	408	335	146	86	4	0	1
585914	2	166	218	469	571	306	2257	697	0	0	0	190	184	691	268	643	243	75	5169	0	18
352347	10	21	3	12	9	7	2	1	3	4	0	5	1	4	7	8	49	0	64	0	0
189296	6	2	23	10	7	9	1	3	3	1	67	0	0	1	44	5	24	0	2	0	0
370183	975	1030	918	179	1128	246	91	1769	0	67	1612	31	293	99	1319	197	723	102	0	0	3
328544	19	18	1	14	5	25	0	0	0	6	109	13	7	0	1	31	65	14	3	0	0
1749079	83	3	2	5	0	29	25	11	1	28	0	1	23	36	0	1	3	20	0	0	0
191919	12	61	176	152	68	9	34	430	28	11	344	17	16	3	94	18	45	19	93	0	0
344525	58	3	9	6	6	7	21	2	0	34	0	12	17	20	3	1	0	2	24	0	0
289709	9	0	0	0	0	0	1	1	12	2	0	1	0	0	0	0	0	1	8	98	205
628226	495	14	0	0	6	383	47	1	256	9	40	40	13	86	388	38	388	117	236	8	1236
589277	36242	886	4058	2070	2093	20970	14675	3883	5	19522	3	6489	14336	15349	568	3000	1234	12948	9	0	101
562376	110	6	405	0	1	1	8	1	25	1	370	0	0	0	2	0	0	0	135	0	0
791522	0	103	6	0	1	0	41	0	254	85	3	7	0	0	0	0	0	0	2	0	0
189083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	49	0	4	0	0
349024	0	0	0	0	0	0	0	0	0	0	0	2986	1	0	3	1	1	0	0	0	7
192536	33	41	119	79	164	62	0	0	0	31	670	18	32	77	66	17	11	40	1	1	0
610111	0	0	0	0	0	1	742	1	13	0	0	0	35	0	0	0	0	15215	0	0	3
175485	1	0	18	2	9	35	372	22	0	146	0	147	65	90	4	28	0	64	0	0	0
572860	0	0	19	1	0	0	27	65	143	0	0	5	0	0	0	0	0	0	68	0	0
361928	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183480	1	544	773	358	964	0	1	2984	0	1952	0	0	0	0	541	207	135	2	2	0	2
213870	0	17	9	0	29	0	0	0	0	104	0	10	5	0	10	0	0	4	0	0	0
462585	1	3	16	10	9	3	6	14	0	1	23	181	1	3	8	4	17	0	3	0	0
180462	2	11	4	24	6	1	1	12	0	1	27	3	3	0	24	12	53	3	4	0	0
197393	12	16	6	25	22	6	5	81	30	2	40	0	14	0	17	0	1	7	5	0	0
317677	17	66	9	48	12	23	1	1	12	47	167	4	55	20	0	1	9	39	4	0	0
198449	1	14	19	4	20	97	5	1	1	355	0	2	1	5	39	36	2	0	0	0	0
591671	0	743	614	880	699	363	0	0	0	21	0	104	273	118	222	0	234	99	0	0	0
174614	4	40	0	0	208	0	0	0	4	0	0	0	0	41	31	0	0	0	0	0	0
583398	3	513	519	0	167	4	0	418	0	104	0	0	8	0	19	434	23	19	8	0	0
373928	11	14	0	57	50	3	0	0	0	0	0	7	0	0	33	0	11	0	0	0	0
350277	11	10	69	13	21	36	200	48	0	202	0	82	36	87	10	8	0	12	27	0	0
216989	0	0	0	0	0	0	0	0	177	0	0	0	0	0	1	0	0	0	0	7120	0
575557	1018	0	0	1	0	0	0	1780	0	1	0	4	1	13	0	0	0	0	0	0	1
840914	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	29379	1803	0	48	0	0
712677	0	0	0	0	0	74	0	0	2	0	91	2	13	2	0	0	0	8	0	0	2
828483	0	0	0	0	0	0	0	0	0	0	2	61	0	0	0	1	2	0	0	0	318
3530697	4	76	50	10	24	2	0	0	0	20	1	0	32	1	16	4	13	29	0	0	0
366068	0	18	0	42	11	89	0	0	0	18	82	0	303	0	2	27	27	118	0	0	0
370287	180	408	1	911	197	852	0	0	0	496	2927	179	2572	124	36	491	660	1370	5	0	0
180401	2	20	0	23	10	0	0	8	1	11	0	0	12	0	6	21	0	33	39	1	0
181756	2	16	21	53	9	2	5	109	7	2	93	2	0	2	7	0	1	14	7	0	0
344906	1	111	0	184	655	0	0	0	0	181	0	0	1	0	131	309	64	221	36	0	0
716006	4	6	71	1	8	0	14	1	70	0	2	3	5	1	94	11	1	0	74	4	2812
179572	0	13	0	23	8	0	0	158	0	0	0	5	0	0	23	0	0	0	41	0	0
535375	9	70	1555	408	97	682	4311	1115	0	7141	0	521	2	211	30	82	2	1	1	0	33
360995	13	46	26	37	21	12	7	14	2	3	77	9	18	0	37	27	164	2	17	0	1
667570	10	0	0	0	0	1	19	4	15	3	1	1	3	0	0	0	1	1	20	131	316
197022	53	66	285	29	69	27	0	65	2	3	175	54	21	5	222	57	141	33	0	0	0
523140	0	147	0	2	151	0	0	2	1	9	1	1	15	7	275	0	1	15	1	0	0
305141	0	1	0	0	689	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111294	1690	40	7	0	2	17	167	432	2399	466	103	192	113	7	13	3	1	156	1887	22076	52526
528362	2	17	4	10	19	0	6	16	27	33	5	2	12	12	10	0	1	23	1	0	0
191872	11	34	10	35	5	13	2	10	6	10	117	0	6	12	0	1	3	13	2	0	0
178238	7	67	182	33	95	21	0	24	2	6	161	57	25	26	115	5	60	54	0	0	0
580121	0	151	0	0	0	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0
198626	20	33	20	5	30	8	0	13	0	2	29	0	5	1	98	3	38	4	0	0	0
514272	347	711	2496	457	506	335	0	552	23	78	1305	1801	502	334	789	536	2482	471	15	1	0
2985051	0	56	40	0	8	0	0	26	0	0	0	2	0	5	2	0	11	0	0	0	0
187504	16	245	179	55	156	17	0	0	0	63	0	5	161	17	151	50	129	94	0	0	0
2415144	223	7	32	11	21	123	184	50	0	180	0	41	113	106	10	36	5	95	3	1	3
363400	791	618	1983	702	1793	1430	1	2	0	252	7302	390	465	555	471	538	322	261	8	3	1
588929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12691	702	0	34	0	1
315846	0	0	0	60	5	0	1	0	0	1	0	0	0	0	101	0	0	0	0	0	0
339087	20	17	0	18	5	15	0	0	0	14	58	22	37	6	0	9	44	11	0	0	0
196315	0	4	0	1	20	61	0	4	0	0	199	0	0	0	14	2	2	0	2	0	1
351231	1	7	0	2	3	2	218	33	1277	9	0	162	7	13	0	101	13	6	2	0	3
288810	0	25	0	0	22	0	0	0	0	7	0	0	3	0	160	0	0	3	0	0	0
199054	5	28	11	7	14	6	3	24	29	11	96	0	13	4	3	0	0	9	29	0	0
572889	10	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849440	0	127	1	0	16	0	0	0	0	2	0	0	0	2	222	0	2	0	0	0	0
360015	297	0	1046	41	2	8	2476	1963	217	8	128	247	10	25	3	444	5	8	1032	0	33
3426658	102	2	6	9	4	79	31	18	0	58	0	30	40	62	0	10	2	30	0	0	0
369429	2	326	2345	1772	896	722	491	3	287	80	3576	481	428	74	1666	1182	2004	177	1	0	12
493391	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0
579141	3	0	0	0	0	55	11	0	0	0	22	159	8	0	0	28	3	0	0	3	80
1083194	23	12	38	1	14	8	33	10	4	5	18	366	94	21	0	25	169	32	15	29	60
560535	0	267	0	0	304	1984	0	0	0	22	0	19	542	18	109	0	0	316	0	0	0
484304	0	20	1	11	10	4	1	4	2	2	0	2040	3585	243	306	2	48	2161	97	1	0
564941	0	35	0	0	94	0	0	0	0	0	0	17	0	0	505	0	13	0	0	0	0
309720	0	96	521	132	54	0	494	574	1599	25	0	96	12	62	98	3	1	0	21	0	2
589329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315	121	0	3	0	0
194660	9	12	25	12	12	3	3	10	15	8	30	1	10	9	3	0	0	11	7	0	3
192347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0
953855	0	140	192	51	689	5	0	557	0	1421	0	1617	0	179	391	62	37	0	0	0	0
361619	0	175	0	52	100	35	0	0	0	5	0	0	4	0	483	30	391	5	0	0	0
2210028	0	4	28	37	26	6	8	0	1	0	36	5	1	2	44	4	9	7	0	0	0
316911	0	0	0	0	144	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
578837	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2074	0
358798	40	197	33	186	110	31	21	316	52	151	258	41	132	116	51	0	35	117	39	0	0
636296	0	0	0	9	0	360	0	0	0	0	7	75	14	60	0	39	15	44	0	51	0
1944498	18	2	4	15	8	19	19	5	0	15	0	6	6	47	2	146	33	192	0	0	0
175619	0	177	0	6	4	0	0	0	0	0	0	0	0	0	22	0	0	0	5	0	0
365181	0	23	11	11	36	9	1	0	0	0	0	0	3	0	21	0	21	0	77	0	0
564961	106	0	30	0	0	0	115	21	237	6	0	13	12	9	1	11	6	5	12	0	0
589313	2	0	2	0	2	0	0	416	0	0	4	0	0	0	2	0	0	0	0	0	0
369227	256	354	71	158	269	131	16	15	2	24	2	5	58	1	454	138	302	29	14	0	0
329820	0	0	0	6208	0	0	0	0	0	422	0	0	1	0	3165	0	0	0	0	0	0
544859	78	13	38	27	57	0	17	41	0	50	1	0	0	0	12	2	1	0	80	0	0
510780	0	34	50	33	32	28	0	0	0	0	0	2	21	7	20	0	14	13	0	0	0
337403	0	103	0	0	345	0	0	0	0	0	0	0	0	0	367	0	10	0	0	1	1
216599	0	73	0	33	68	0	0	0	0	0	0	0	0	0	231	0	8	0	0	0	0
302165	0	81	0	0	151	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
3014078	5	20	49	54	18	9	20	107	3	0	52	23	14	0	37	19	41	1	30	0	1
563572	5	34	88	72	36	3	0	6	3	0	16	0	3	1	20	1	2	1	4	0	0
554250	0	0	0	0	0	0	0	0	0	0	797	0	0	0	0	1	0	0	0	0	0
365891	0	101	0	0	120	24	1	0	0	87	3	21	192	0	0	0	0	347	0	0	0
192676	0	27	174	191	95	33	28	0	29	9	414	25	23	5	233	21	62	36	0	0	0
851865	2450	7001	573	2947	1857	3667	2022	265	541	3687	248	3348	1461	3588	172	2764	20114	282	2317	0	33
297111	0	0	2	0	1	0	77	7	520	0	0	4	0	0	2	0	0	0	0	0	0
565357	268	143	12	0	47	0	0	10	0	2	0	0	170	0	8	0	0	201	0	0	0
893979	0	0	0	0	0	6	0	0	0	0	6	50	10	14	0	1	0	0	0	0	738
319687	0	20	4	0	32	6	0	0	0	0	1	2	9	4	181	0	9	4	42	0	0
193769	27	80	5	58	43	26	0	1	1	2	0	0	11	0	77	11	30	1	4	0	0
196219	16	1	15	2	11	3	28	8	0	28	0	2	4	6	2	0	0	6	210	0	2
215963	0	0	0	0	134	1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843553	548	73	68	50	41	0	957	0	979	855	0	126	79	918	4	0	0	2260	7	0	19
192066	0	60	132	44	109	31	0	0	1	1	88	9	14	4	360	12	27	3	488	0	0
357471	0	101	0	0	595	235	0	0	0	24	0	0	66	0	5	1	0	42	1	0	1
301578	58	1	11	11	7	111	22	5	0	26	0	36	22	66	4	11	1	16	0	0	1
798164	55	24	0	609	350	83	0	0	0	0	0	48	0	0	75	0	82	0	0	0	0
194236	14	13	64	4	13	4	0	13	2	0	25	19	7	5	22	2	39	2	0	0	0
191608	0	45	38	46	59	11	0	0	0	1	0	2	9	5	17	0	2	6	0	0	0
198521	0	8	28	45	7	0	2	65	5	3	96	1	0	0	7	0	4	5	7	0	0
436032	2	10	3	21	18	4	0	11	0	14	0	0	23	0	21	60	3	16	34	1	0
297872	53	85	77	57	16	14	17	34	51	75	206	4	90	82	13	5	5	208	57	0	0
319097	1	139	93	103	485	0	0	14	0	67	0	0	0	0	206	0	0	24	0	0	0
355510	0	27	0	0	19	29	0	0	0	4	0	1	15	4	86	0	0	3	0	0	0
197970	39	69	17	54	15	39	31	10	12	18	32	27	13	13	3	20	144	1	72	0	0
916143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	490	0	7	0	0
338754	12	0	5	32	13	30	4	1	0	8	0	97	7	186	12	0	0	1	7	0	0
581003	0	145	0	64	222	221	0	0	0	38	0	18	290	132	17	55	40	165	0	0	0
583746	9	717	0	2414	0	110	43	0	26	30	0	26	14	38	238	0	0	51	65	0	0
531436	3	23	34	13	3	1	0	24	1	0	43	0	3	0	1	1	0	6	11	0	0
360890	0	92	0	0	5	0	0	0	0	26	0	0	0	0	31	0	0	0	0	0	0
696563	48	3	176	37	296	497	105	32	1239	0	95	8	71	6	0	6	0	153	172	0	1
188079	0	178	0	0	185	0	0	1	0	19	0	0	24	14	375	0	0	26	0	0	0
177567	18	29	17	49	17	8	7	8	5	1	106	19	15	4	34	17	131	7	12	0	0
181139	5	29	0	15	5	12	0	0	0	5	32	9	23	10	0	30	60	7	0	0	0
553080	0	91	0	0	33	0	0	0	0	46	0	14	12	6	161	7	2	14	0	0	0
997439	0	90	1	58	31	10	0	47	4	1	0	15	229	4	381	6	37	55	446	0	0
352733	0	18	19	0	59	203	0	0	0	106	0	0	140	0	1	0	0	67	0	0	0
819181	0	8	0	0	42	0	0	0	0	0	0	0	213	0	246	0	4	693	0	0	0
988932	0	159	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
583089	0	0	700	20	0	1	1	2851	177	0	0	3	0	6	0	0	0	0	96	0	0
214031	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214036	0	170	81	70	108	0	0	6	0	6	0	0	0	0	33	2	9	0	0	0	0
183817	0	0	0	258	34	83	0	0	0	0	0	152	24	725	14	0	0	27	1	0	0
193484	21	90	306	271	171	10	60	489	27	8	598	49	36	23	161	15	46	26	116	0	1
1815717	0	0	0	1	2953	87	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
679245	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6401	0
204352	0	0	0	94	290	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0
187126	14	67	8	53	15	25	20	9	9	42	9	8	15	35	0	11	32	5	16	0	0
369109	0	0	0	0	86	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0
4281639	0	23	0	89	43	4	7	0	10	12	0	0	12	0	40	9	6	23	0	0	0
325977	0	0	33	0	1	0	0	354	101	5	1	29	0	27	0	2	0	0	2	0	0
518743	0	0	0	0	0	3	0	0	0	0	10	18	1	1	0	0	0	1	0	429	27
369486	0	103	0	0	4	182	0	0	0	236	0	69	591	526	0	0	4	754	0	0	0
363731	0	0	0	1	0	0	1	1	0	1	0	12	557	5	11	0	0	0	0	0	0
556126	5	0	186	319	328	1711	0	1	0	1	0	1	0	1	160	0	1	0	0	0	0
359872	3	46	708	169	134	3	523	175	0	1	0	0	1	0	182	47	19	0	0	0	3
403701	971	0	1	1	1	1398	3436	0	1274	1662	8	3180	969	2344	2	2	1	5536	1947	3	15
190913	0	0	20	15	3	6	107	7	0	48	0	0	0	0	18	3	0	0	383	0	0
577170	171	17	43	29	22	314	757	92	9	593	0	189	179	199	15	62	12	121	0	0	0
359650	133	283	7	195	91	194	31	6	7	137	680	153	287	74	35	212	517	85	45	0	0
359120	0	0	133	53	0	0	0	86	0	0	0	6	7	12	102	0	0	3	0	0	0
922761	0	0	0	0	0	43	6	0	0	0	7	0	0	0	2	1	2	0	1	18751	1
191660	2	4	0	0	0	49	0	0	0	1	1635	5	9	0	0	8	9	3	0	0	0
584137	0	225	4	59	42	7	112	0	377	688	58	1	314	62	4	7	0	1365	3	0	0
361811	232	4909	2749	800	2060	341	1	1	1	1553	0	101	2823	378	1936	1034	3820	1792	15	1	1
647215	0	588	0	0	5	0	0	0	0	27	0	0	0	0	0	0	2	0	10	0	0
193233	9	19	116	23	48	80	566	113	278	379	0	277	73	182	13	60	3	27	12	0	0
366633	0	78	0	0	45	0	0	0	0	1	0	0	0	0	38	0	0	0	0	0	0
420168	0	73	49	8	30	0	1	74	14	12	0	13	5	44	5	0	2	28	0	0	0
352902	0	10	0	0	2	8	0	0	0	0	0	0	5	0	0	0	0	249	0	0	0
196664	0	22	44	68	38	102	326	50	90	335	0	375	20	206	18	21	1	12	2	0	0
364563	3	6	0	5	1	3	0	0	0	8	22	7	10	7	0	145	49	22	0	0	0
583117	2	112	103	894	1056	1982	8704	2314	31	179	0	1259	50	549	97	208	8	32	0	0	71
365385	1	179	0	10	0	0	0	0	0	0	0	0	470	0	933	1	2519	92	3	0	0
192963	0	127	0	3	0	0	0	0	0	0	0	6611	0	1500	3923	1	0	0	0	0	0
580008	1	1219	0	127	881	207	0	0	0	0	0	889	321	376	37	1	1000	190	2008	0	0
267718	15	19	6	13	9	21	23	7	5	10	0	14	1	1	10	5	77	2	20	0	0
823634	0	68	0	0	66	0	0	0	0	4	0	0	3	3	82	0	0	17	0	0	0
New.ReferenceOTU606	42	10	24	8	13	2	16	11	0	17	0	2	10	9	11	2	1	2	91	0	0
New.ReferenceOTU3	0	0	0	86	6	294	0	0	0	0	0	209	85	627	10	0	0	50	0	0	0
New.ReferenceOTU7	0	23	0	0	9	3	0	0	0	0	0	6	135	5	213	0	0	39	0	0	0
New.ReferenceOTU325	4	106	1	0	1	17	4	0	10	11	14	0	2	17	184	32	149	13	6	97	6984
New.ReferenceOTU324	0	8	40	24	10	41	119	46	1	262	0	18	0	1	3	8	2	1	0	0	0
New.ReferenceOTU420	16	0	0	28	3	4	14	28	39	57	0	5	15	36	3	0	0	21	0	0	0
New.ReferenceOTU421	0	0	11	8	6	4	101	3	0	80	0	0	0	0	5	0	0	0	100	0	0
New.ReferenceOTU133	0	28	0	0	64	0	0	0	0	0	0	0	7	6	192	0	0	4	0	0	0
New.ReferenceOTU276	0	0	4	3	5	0	64	8	0	0	0	0	0	0	9	0	1	0	719	0	0
New.ReferenceOTU552	0	36	8	23	26	18	0	1	0	1	0	0	3	0	102	3	97	0	45	0	0
New.ReferenceOTU250	21	0	23	1	0	0	106	24	15	0	6	3	0	0	0	5	0	0	11	0	0
New.ReferenceOTU443	25	23	19	5	25	5	2	63	0	1	34	1	6	17	50	8	32	2	0	0	1
New.ReferenceOTU440	0	57	0	9	49	6	0	0	0	0	2	17	7	11	3	0	31	6	98	0	0
New.ReferenceOTU581	0	89	0	1	134	0	0	0	0	0	0	1	0	0	0	0	149	0	0	0	0
New.ReferenceOTU147	0	51	0	0	63	1	0	1	0	5	0	0	11	4	198	0	0	7	0	0	0
New.ReferenceOTU413	19	0	77	2	0	2	88	125	18	0	15	19	0	2	0	27	0	3	93	0	1
New.ReferenceOTU176	0	0	0	0	0	0	0	0	0	0	707	0	0	0	0	0	0	0	0	0	0
New.ReferenceOTU101	44	6	16	15	6	58	12	24	0	36	0	12	40	26	6	5	3	33	0	0	0
New.ReferenceOTU296	0	0	8	3	3	2	112	11	0	0	0	0	0	0	11	0	3	0	815	0	0
New.ReferenceOTU200	5	2	47	1	142	390	15	0	0	100	538	1	2	30	1060	5	0	11	88	17	997
New.ReferenceOTU201	24	18	0	21	5	10	0	0	0	31	186	7	15	11	3	5	1	18	0	0	0
New.ReferenceOTU330	0	25	0	0	175	0	0	0	0	0	0	0	0	8	66	0	0	0	0	0	0
New.ReferenceOTU418	0	23	0	0	125	0	0	0	7	0	0	0	0	16	26	0	0	0	0	0	0
New.ReferenceOTU34	3	10	10	23	8	1	7	61	5	4	38	0	0	0	8	0	3	0	1	0	0
New.ReferenceOTU316	0	477	0	0	146	96	0	0	0	154	0	0	10	0	218	0	0	37	1	0	0
New.ReferenceOTU593	582	2	0	13	0	0	148	168	0	12	0	16	0	2	0	25	21	0	78	0	1
New.ReferenceOTU344	0	3	10	13	1	31	123	16	0	0	0	0	14	52	11	7	9	9	3	0	0
New.ReferenceOTU525	0	42	0	0	4	24	0	0	0	11	0	5	38	5	50	0	0	12	0	0	0
New.ReferenceOTU524	0	0	0	163	0	0	0	0	0	0	0	37	0	171	3	0	0	0	0	0	0
New.ReferenceOTU628	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0
New.ReferenceOTU621	687	16	89	10	37	126	135	60	0	321	0	64	180	196	8	8	1	54	4	0	0
New.ReferenceOTU196	0	61	1	23	13	8	0	0	5	3	0	7	177	0	233	4	43	42	50	0	0
New.ReferenceOTU197	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	0	0	545	0	0	0
New.ReferenceOTU155	0	10	10	8	30	29	0	0	2	119	0	1	0	0	31	716	18	0	15	0	0
New.ReferenceOTU152	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	12	32	652
New.ReferenceOTU22	17	6	22	18	23	24	0	0	0	2	182	10	7	6	15	6	4	4	0	0	0
New.ReferenceOTU26	0	4	280	0	4	0	1	257	0	2	0	5	0	0	56	0	1	1	0	0	0
New.ReferenceOTU29	0	65	0	0	43	0	0	0	0	3	0	0	3	2	92	0	0	5	0	0	0
New.ReferenceOTU473	0	7	9	13	8	7	49	26	134	20	0	13	2	11	9	14	4	10	0	0	0
New.ReferenceOTU277	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	291	0	0	0
New.ReferenceOTU53	0	0	0	86	0	0	0	0	0	0	0	21	0	99	0	0	0	0	0	0	0
New.ReferenceOTU51	0	30	6	23	20	12	4	2	0	4	24	1	25	0	0	15	33	18	0	0	0
New.ReferenceOTU60	0	42	0	25	1	2	0	0	0	2	0	9	27	6	9	2	76	6	57	0	0
New.ReferenceOTU129	0	1	6	17	2	1	78	20	0	0	0	2	0	13	2	24	9	0	128	0	0
New.ReferenceOTU436	20	5	5	3	4	35	27	3	0	22	0	8	13	19	1	5	3	10	0	0	0
New.ReferenceOTU18	0	7	0	24	14	0	0	157	0	0	0	11	0	2	17	0	0	0	36	0	0
New.ReferenceOTU434	86	5	25	9	30	55	28	22	0	62	0	7	37	42	12	12	11	37	0	0	0
New.ReferenceOTU17	2	1	43	14	10	8	4	0	3	0	44	0	1	0	42	15	10	2	1	0	0
New.ReferenceOTU14	0	40	0	0	11	25	3	0	5	11	0	0	66	14	28	1	0	23	0	0	0
New.ReferenceOTU547	29	5	12	5	13	73	20	2	0	425	0	8	0	2	46	38	6	1	0	0	0
New.ReferenceOTU19	0	10	0	23	124	0	0	0	0	3	0	0	0	0	25	24	1	12	3	0	0
New.ReferenceOTU157	8	30	0	13	14	8	0	0	0	1	0	0	0	0	57	17	80	5	0	0	0
New.ReferenceOTU368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	9	0	0	0	0
New.ReferenceOTU362	0	0	0	40	4	20	0	0	0	0	0	39	16	61	2	0	0	4	0	0	0
New.ReferenceOTU361	0	1	11	22	12	12	51	13	0	0	0	9	4	46	21	24	0	0	316	0	0
New.ReferenceOTU367	0	61	1	32	1395	0	0	0	1	24	1	0	0	0	66	60	7	121	4	0	0
New.ReferenceOTU169	90	1	1	12	4	50	11	0	0	43	0	19	45	28	0	4	14	6	0	0	0
New.ReferenceOTU166	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	7	320
New.ReferenceOTU180	0	0	0	7	132	13	0	0	0	287	0	0	0	1	4	0	0	0	0	0	0
New.CleanUp.ReferenceOTU19110	2	0	214	0	0	0	4	1	24	0	12	0	0	0	2	0	0	0	3	0	0
New.CleanUp.ReferenceOTU72089	26	2	2	10	2	24	14	1	6	25	2	13	7	44	0	35	24	0	2	0	0
New.CleanUp.ReferenceOTU74132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	47	0	2	0	0
New.CleanUp.ReferenceOTU74231	0	0	0	0	14	0	0	0	0	211	0	0	0	0	5	0	0	0	0	0	0
New.CleanUp.ReferenceOTU76256	0	0	0	0	0	0	13	116	150	0	0	0	0	0	0	0	0	0	0	0	1
New.CleanUp.ReferenceOTU78289	4	1	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	113	222
New.CleanUp.ReferenceOTU87817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	339
New.CleanUp.ReferenceOTU89925	0	12	54	43	18	5	6	7	0	3	9	0	4	0	0	11	12	1	0	0	0
New.CleanUp.ReferenceOTU97975	0	1	0	0	0	1	27	1	242	0	0	15	1	7	0	16	2	0	0	0	0
New.CleanUp.ReferenceOTU101286	0	0	0	76	5	23	0	0	0	0	0	30	8	47	6	0	0	5	0	0	0
New.CleanUp.ReferenceOTU102247	158	11	3	1	3	149	61	17	0	0	0	0	0	0	0	2	0	0	0	112	2
New.CleanUp.ReferenceOTU105100	0	0	3	1	2	0	28	6	0	0	0	0	0	0	10	0	2	0	398	0	1
